@RELATION svm5classmodel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {depan_mati,tengah_mati,depan_menyala,samping_mati,tengah_menyala,samping_menyala}

@DATA
0.091546,0.006446,2.886395,0.228308,0.257368,0.802936,0.004578,0.116031,-33.610287,1.656073,0.092945,0.266895,-0.031903,0.074501,0.007090,0.133273,0.020153,0.141010,-0.008748,0.056273,0.094891,0.010042,0.003579,0.034994,0.017632,0.039365,0.006499,0.027400,0.003582,0.009724,0.011621,0.027245,0.004259,0.018564,0.025627,0.009412,0.495306,0.033399,0.028530,0.323909,0.003337,0.053466,2.116084,0.591304,0.355117,0.204092,0.228961,0.221311,0.178549,0.198339,0.205457,0.174353,0.174440,0.139774,0.123147,0.006628,0.002756,0.023682,0.016032,0.024021,0.004160,0.019648,0.003444,0.010201,0.006174,0.017603,0.002938,0.006745,tengah_menyala
0.051913,0.005417,2.630144,0.168605,0.228722,0.333240,0.007136,0.065789,-31.310371,2.012330,-0.021600,0.433221,-0.029673,0.394522,0.413605,-0.083382,0.114436,0.201742,-0.044727,0.055818,0.089185,0.006792,0.002191,0.056456,0.009273,0.028931,0.004892,0.080469,0.001956,0.003720,0.008828,0.065937,0.003464,0.033516,0.016700,0.005336,0.236538,0.028616,0.023153,0.228096,0.004810,0.054246,1.955732,0.447379,0.352471,0.321684,0.231918,0.211620,0.170522,0.121252,0.163473,0.121570,0.103647,0.142446,0.112847,0.006513,0.002132,0.023354,0.008750,0.020807,0.005432,0.031240,0.001849,0.003935,0.006765,0.022181,0.003480,0.008719,tengah_menyala
0.050998,0.007087,2.916862,0.167984,0.226180,0.287796,0.008752,0.048518,-31.554413,2.232492,0.129827,0.442976,-0.035481,0.342338,0.250961,0.058917,0.037188,0.141653,-0.004954,0.182582,0.003367,0.018785,0.001909,0.039877,0.009493,0.057458,0.004628,0.084850,0.001773,0.002753,0.008320,0.030124,0.004169,0.032260,0.022143,0.006667,0.288882,0.027322,0.024330,0.182808,0.007214,0.041529,2.243854,0.382627,0.368806,0.303465,0.171230,0.192060,0.154620,0.142723,0.136534,0.138090,0.156778,0.147152,0.111078,0.009734,0.001542,0.023623,0.010071,0.023680,0.005234,0.031065,0.001877,0.002588,0.006387,0.016919,0.004593,0.007754,tengah_menyala
0.052488,0.008492,2.802492,0.167099,0.225939,0.313191,0.010778,0.052193,-30.869953,1.976138,0.009097,0.573580,-0.060695,0.345561,0.296135,0.002305,0.195187,0.185403,0.011479,0.198549,-0.021193,0.009165,0.002172,0.095323,0.011402,0.055572,0.005290,0.042674,0.002003,0.004394,0.009607,0.018883,0.003778,0.036302,0.027114,0.007648,0.293882,0.041523,0.029703,0.245525,0.008498,0.044297,2.687778,0.529723,0.313332,0.239357,0.180211,0.144401,0.140134,0.127381,0.123853,0.113112,0.148930,0.122386,0.093453,0.009982,0.001349,0.030272,0.013982,0.024612,0.005940,0.037137,0.002388,0.004671,0.007623,0.012570,0.003712,0.008885,tengah_menyala
0.046930,0.020618,2.889079,0.142703,0.193074,0.329296,0.008425,0.057713,-29.105956,2.179864,-0.001522,0.263854,-0.175604,0.295405,0.210673,-0.022121,0.123236,0.133110,-0.122606,0.118665,0.027586,0.010988,0.003795,0.039725,0.026084,0.055300,0.004354,0.036503,0.002202,0.004720,0.013730,0.027921,0.003556,0.026475,0.024958,0.023778,0.459281,0.054678,0.056003,0.251865,0.006329,0.044608,5.031043,0.797775,0.609964,0.510443,0.280080,0.346037,0.260431,0.269727,0.239934,0.196015,0.148641,0.201573,0.171177,0.012349,0.007026,0.040014,0.033339,0.036921,0.004340,0.035476,0.002181,0.005648,0.010784,0.025510,0.004116,0.010999,tengah_menyala
0.065427,0.013894,2.880232,0.168830,0.210596,0.479964,0.008779,0.086259,-30.658731,2.105646,-0.001925,0.334293,-0.076295,0.345239,0.161361,0.013979,0.036096,0.106874,-0.087361,0.100936,0.032658,0.012697,0.002986,0.039810,0.019809,0.058857,0.005677,0.031583,0.003427,0.004012,0.010652,0.025844,0.005205,0.024540,0.031515,0.010267,0.507358,0.037198,0.032045,0.297555,0.008781,0.073674,2.672818,0.549821,0.591221,0.454313,0.283426,0.266444,0.231824,0.205613,0.236797,0.186450,0.173697,0.182790,0.150249,0.013629,0.002882,0.043532,0.018665,0.041758,0.005013,0.023541,0.004017,0.004352,0.008077,0.024857,0.006330,0.012070,tengah_menyala
0.052921,0.009211,2.906463,0.163856,0.212399,0.392611,0.009360,0.063071,-31.029870,2.058381,-0.129772,0.428631,-0.152408,0.280959,0.206007,0.032856,0.012617,0.099444,-0.055545,0.116608,0.032285,0.013994,0.002593,0.040754,0.020337,0.051493,0.007153,0.027261,0.003609,0.004135,0.013384,0.025288,0.005693,0.023886,0.023351,0.007765,0.543046,0.036662,0.027688,0.317604,0.007887,0.045873,2.238069,0.650765,0.513523,0.457788,0.261737,0.223661,0.273886,0.173508,0.191743,0.204304,0.223488,0.207162,0.134094,0.015817,0.002785,0.044993,0.017546,0.039805,0.005697,0.025337,0.004964,0.004055,0.010929,0.023745,0.008029,0.011413,tengah_menyala
0.070085,0.009808,2.915208,0.185547,0.237666,0.453655,0.007847,0.066909,-31.960192,2.105965,-0.131565,0.348186,-0.142971,0.089599,0.096114,-0.014140,0.006743,0.145846,-0.060741,-0.008807,-0.006091,0.018963,0.002477,0.041390,0.023863,0.034393,0.010589,0.027059,0.002679,0.005662,0.013967,0.032976,0.003524,0.020355,0.021692,0.008678,0.391697,0.039884,0.033200,0.181106,0.006226,0.022430,2.400654,0.680802,0.355996,0.237865,0.173318,0.148345,0.154087,0.106066,0.114138,0.111446,0.111146,0.095892,0.109471,0.010673,0.002815,0.026924,0.016066,0.022624,0.004775,0.014501,0.002926,0.002757,0.010751,0.013932,0.002620,0.006905,tengah_menyala
0.038426,0.022626,2.836097,0.125295,0.184499,0.225993,0.010571,0.045425,-27.766662,2.304239,-0.107986,0.292953,-0.165891,0.270573,0.180106,-0.081309,0.014799,0.149974,-0.138714,0.102427,-0.081415,0.013704,0.003278,0.030324,0.032833,0.042241,0.007565,0.037474,0.002785,0.006403,0.014138,0.032808,0.004954,0.026418,0.019139,0.024954,0.497350,0.042414,0.050339,0.161961,0.006921,0.027226,4.108591,0.790261,0.637916,0.478372,0.286920,0.301978,0.288761,0.201271,0.240881,0.221962,0.186033,0.182550,0.108116,0.016571,0.004120,0.034893,0.040928,0.037043,0.007848,0.041814,0.003039,0.008732,0.011663,0.030431,0.004927,0.011843,tengah_menyala
0.037351,0.024597,2.927653,0.110051,0.165407,0.229155,0.010736,0.051497,-26.876690,2.198257,-0.321681,0.257543,-0.238781,0.328443,0.216456,-0.146767,0.105902,0.132458,-0.193669,0.200005,-0.070798,0.017032,0.006700,0.050756,0.026073,0.036955,0.008978,0.033797,0.002534,0.005097,0.012556,0.016343,0.005607,0.025580,0.023293,0.025965,0.186735,0.046619,0.052088,0.204868,0.006282,0.031783,4.635190,0.753231,0.522437,0.473707,0.302717,0.334758,0.202215,0.154414,0.269337,0.202565,0.181178,0.146019,0.178355,0.018286,0.011501,0.043675,0.031681,0.029402,0.008491,0.027900,0.002518,0.004769,0.011200,0.012000,0.006350,0.013258,tengah_menyala
0.044073,0.018408,2.856339,0.132614,0.187259,0.277657,0.009407,0.058541,-28.549851,2.237124,-0.309987,0.259003,-0.172780,0.270070,0.272524,-0.099662,0.057367,0.077323,-0.145724,0.187499,0.028662,0.014382,0.006021,0.048947,0.026634,0.035483,0.013198,0.030014,0.003476,0.008331,0.014114,0.024153,0.003547,0.023733,0.032113,0.023226,0.454028,0.070145,0.067220,0.297777,0.006454,0.044857,5.645782,0.794685,0.425049,0.453830,0.280592,0.367623,0.192808,0.236374,0.271032,0.166173,0.260677,0.204447,0.182017,0.011406,0.008782,0.042894,0.027276,0.022908,0.011705,0.027375,0.005716,0.009532,0.010713,0.017120,0.002572,0.013616,tengah_menyala
0.045493,0.016386,2.663867,0.125927,0.180109,0.335609,0.011819,0.061774,-28.607199,2.497275,0.040801,0.089801,-0.204462,0.196994,0.160066,-0.013334,-0.072860,0.049267,-0.062284,0.147565,-0.022062,0.014533,0.003068,0.048634,0.035139,0.031831,0.013009,0.038601,0.003168,0.006987,0.011630,0.026253,0.004086,0.026508,0.035803,0.023559,0.582423,0.068578,0.057948,0.442187,0.006753,0.065118,5.027381,1.013756,0.535077,0.489425,0.315480,0.331545,0.327618,0.202615,0.225763,0.212366,0.245063,0.215308,0.168305,0.016982,0.003791,0.046587,0.045376,0.017930,0.015656,0.037606,0.005157,0.007506,0.010157,0.025042,0.004959,0.013619,tengah_menyala
0.047989,0.019911,2.997971,0.150057,0.204499,0.290023,0.011240,0.053297,-29.693549,1.998808,-0.191630,0.138829,-0.206363,0.310955,0.191053,-0.107368,0.046587,0.086264,-0.090596,0.144632,-0.015922,0.012009,0.004866,0.033593,0.024194,0.054064,0.009389,0.021591,0.004228,0.003650,0.012527,0.021178,0.004200,0.024380,0.024178,0.018142,0.280556,0.049729,0.048842,0.178720,0.010727,0.029556,3.946740,0.835687,0.488414,0.423081,0.296514,0.312502,0.270246,0.191754,0.208534,0.225879,0.213654,0.178687,0.155970,0.015032,0.008535,0.031433,0.026371,0.048940,0.012434,0.021973,0.006040,0.003020,0.009467,0.025369,0.003400,0.012468,tengah_menyala
0.042129,0.012769,2.978024,0.145485,0.205528,0.290520,0.007817,0.049937,-28.918380,2.283371,0.100465,0.337970,0.152534,0.249512,0.036086,-0.140242,0.046307,0.044943,-0.116885,0.002501,-0.036436,0.024652,0.004254,0.070920,0.008838,0.027617,0.010108,0.033587,0.004457,0.007384,0.019500,0.034394,0.003115,0.029393,0.028027,0.010481,0.290221,0.055285,0.049033,0.295911,0.006488,0.043615,4.021124,0.560050,0.537025,0.404197,0.281568,0.289720,0.240312,0.224681,0.206368,0.230296,0.168717,0.206263,0.157154,0.025874,0.004930,0.058778,0.007102,0.018764,0.010160,0.025641,0.007836,0.005417,0.022177,0.039434,0.003770,0.014519,tengah_menyala
0.075839,0.006896,3.065074,0.193417,0.236521,0.451931,0.004430,0.066939,-32.728159,1.871875,-0.414819,0.136249,-0.039272,0.209503,0.144371,-0.037300,0.042963,0.033414,-0.164411,-0.016266,-0.025942,0.027187,0.003524,0.028315,0.012768,0.039866,0.008652,0.018623,0.003419,0.007385,0.015713,0.023988,0.006050,0.021007,0.024121,0.006011,0.182954,0.041636,0.032583,0.255994,0.003668,0.041088,2.478978,0.391803,0.328733,0.310304,0.181567,0.187062,0.119833,0.159887,0.115377,0.127417,0.102281,0.098784,0.125297,0.025457,0.002052,0.021053,0.003769,0.014956,0.006376,0.013739,0.004015,0.007208,0.008584,0.019067,0.003711,0.008160,tengah_menyala
0.055611,0.008352,2.794290,0.161474,0.219490,0.341601,0.007360,0.062447,-31.028655,2.153037,-0.001604,0.420718,0.170803,0.294700,-0.033955,-0.017343,-0.063606,0.119421,-0.018158,0.068697,-0.056596,0.039105,0.002083,0.051697,0.009517,0.024337,0.008700,0.031890,0.009523,0.006464,0.016739,0.041169,0.004493,0.026366,0.027668,0.007729,0.422339,0.058968,0.043399,0.310483,0.005521,0.057004,3.572906,0.643954,0.613448,0.437453,0.212224,0.218500,0.144680,0.180846,0.170514,0.185414,0.233862,0.136240,0.151747,0.029360,0.001866,0.035583,0.008748,0.019602,0.007939,0.025316,0.012524,0.005932,0.012244,0.025320,0.003733,0.010010,tengah_menyala
0.049997,0.008008,3.007499,0.163964,0.214413,0.322358,0.005073,0.052382,-30.681260,2.080717,-0.128707,0.508381,0.080873,0.326915,-0.045100,-0.100882,-0.084555,0.108736,-0.096594,0.149262,-0.032263,0.035010,0.001988,0.042032,0.007342,0.042256,0.019310,0.037040,0.002008,0.008672,0.010946,0.031166,0.004722,0.029676,0.034852,0.008723,0.324470,0.078681,0.070024,0.283132,0.003540,0.039215,5.849418,0.541174,0.432919,0.397836,0.291612,0.315389,0.276219,0.175778,0.213962,0.220345,0.205354,0.174923,0.190305,0.026997,0.001660,0.035128,0.006296,0.039668,0.021694,0.045139,0.001907,0.008816,0.008483,0.027463,0.003868,0.011129,tengah_menyala
0.054114,0.007267,2.951803,0.177567,0.234256,0.336491,0.004857,0.049486,-32.153863,2.142648,-0.006105,0.552599,0.232793,0.289130,0.059658,-0.031052,-0.003563,0.041092,-0.164700,-0.005973,-0.067123,0.035782,0.001773,0.048600,0.012190,0.033185,0.005957,0.037101,0.002017,0.003659,0.020017,0.045828,0.004119,0.027268,0.027894,0.010086,0.358213,0.060915,0.049623,0.261086,0.003087,0.031372,3.952889,0.548509,0.380334,0.313859,0.212422,0.188027,0.162854,0.172708,0.184112,0.176832,0.157711,0.156111,0.166519,0.039134,0.001390,0.024288,0.012657,0.021908,0.005645,0.021595,0.002241,0.002193,0.020687,0.037573,0.003138,0.008837,tengah_menyala
0.062952,0.010079,3.113417,0.198505,0.240332,0.460308,0.004866,0.065348,-32.641000,1.772107,-0.285301,0.365481,0.028295,0.258594,-0.086661,-0.119471,-0.042684,0.105474,-0.034508,0.008968,-0.118489,0.034884,0.002269,0.029000,0.007529,0.051545,0.006037,0.019478,0.007987,0.007600,0.014468,0.027041,0.005670,0.027243,0.026195,0.013627,0.164255,0.057865,0.049666,0.225243,0.004568,0.026587,3.931368,0.569611,0.290570,0.308130,0.219219,0.182915,0.193289,0.174433,0.198622,0.189468,0.207086,0.159893,0.163835,0.043548,0.001523,0.027369,0.006362,0.030287,0.004968,0.015307,0.008285,0.006014,0.015909,0.023378,0.004015,0.010664,tengah_menyala
0.062080,0.005103,3.038345,0.192799,0.238055,0.422940,0.005217,0.057789,-33.325614,1.885871,-0.283199,0.294550,0.088296,0.294515,-0.015697,-0.092416,-0.016537,0.126117,-0.065853,-0.008864,-0.070470,0.036980,0.002720,0.035364,0.009268,0.034974,0.009429,0.028519,0.004128,0.007048,0.016291,0.031533,0.006393,0.026093,0.024660,0.007030,0.236765,0.048249,0.048036,0.185131,0.003940,0.024927,3.511705,0.407874,0.401490,0.371947,0.256830,0.220195,0.220111,0.266786,0.199987,0.187910,0.190579,0.175510,0.152146,0.044539,0.002658,0.023288,0.009299,0.023194,0.009871,0.024444,0.004576,0.006018,0.016631,0.030350,0.005663,0.010999,tengah_menyala
0.061275,0.005510,2.963400,0.195796,0.237435,0.448267,0.005861,0.066737,-32.634056,1.968911,-0.168558,0.338678,0.078660,0.241482,-0.001764,-0.104146,-0.071658,0.053468,-0.066751,0.088855,0.045666,0.032941,0.002326,0.038585,0.006665,0.038112,0.023302,0.027173,0.002390,0.005844,0.014680,0.030810,0.004709,0.028497,0.017643,0.007531,0.298164,0.041121,0.037552,0.189563,0.005536,0.040847,2.670821,0.512809,0.365318,0.303452,0.229310,0.243034,0.201449,0.233945,0.235970,0.199445,0.167472,0.185711,0.179711,0.029541,0.002007,0.042926,0.005893,0.017317,0.020105,0.019157,0.002955,0.004463,0.018555,0.029691,0.003748,0.008847,tengah_menyala
0.059982,0.008987,3.049498,0.192279,0.241787,0.389750,0.004545,0.053342,-32.579120,1.949730,-0.175731,0.463273,0.147497,0.237420,-0.072025,-0.125949,0.026878,0.023948,-0.126851,0.013938,-0.053785,0.032391,0.002297,0.041193,0.007845,0.047340,0.008569,0.022937,0.002234,0.005611,0.018794,0.029728,0.003640,0.026621,0.025330,0.011563,0.252332,0.055280,0.048443,0.183923,0.003664,0.018958,4.046780,0.544395,0.424353,0.333069,0.221220,0.223096,0.247072,0.184740,0.113412,0.210010,0.176264,0.143634,0.163861,0.034161,0.002099,0.035038,0.005914,0.023102,0.005727,0.019730,0.001991,0.004074,0.015033,0.027368,0.002878,0.009888,tengah_menyala
0.063596,0.006215,2.849487,0.189605,0.239263,0.435557,0.004845,0.066954,-31.817281,2.239589,-0.147974,0.400673,0.141545,0.229083,0.026340,-0.036522,-0.026240,0.031899,-0.018673,0.051992,-0.068390,0.032811,0.003388,0.039463,0.011796,0.025104,0.011377,0.031762,0.002263,0.006236,0.019561,0.043254,0.003904,0.022698,0.029457,0.007524,0.426948,0.058891,0.044802,0.339821,0.003377,0.056616,3.293270,0.491052,0.356413,0.375718,0.298542,0.229294,0.180826,0.156684,0.159394,0.164888,0.179587,0.190934,0.157727,0.031732,0.002371,0.021324,0.009683,0.016547,0.008585,0.025579,0.002491,0.005296,0.016319,0.033195,0.003422,0.010136,tengah_menyala
0.018551,0.022905,3.105031,0.121016,0.190668,0.141816,0.008250,0.027656,-26.326919,2.553961,0.017436,0.591407,0.349069,0.357998,0.116758,-0.066954,0.066972,0.263547,-0.082190,0.157171,0.044177,0.004903,0.001722,0.065143,0.007885,0.055079,0.009648,0.103874,0.002331,0.004700,0.007806,0.015752,0.004868,0.040883,0.006444,0.015602,0.278928,0.034730,0.043232,0.070971,0.008833,0.013701,2.140145,0.547408,0.597120,0.411919,0.309313,0.239197,0.239148,0.182117,0.186690,0.172804,0.188992,0.150290,0.147811,0.004221,0.001910,0.046818,0.008677,0.032566,0.011173,0.048513,0.004057,0.006789,0.005316,0.011177,0.006479,0.010183,tengah_menyala
0.016510,0.022952,3.104719,0.105697,0.177162,0.083743,0.008258,0.027110,-25.913648,2.760512,-0.197101,0.628253,0.404325,0.293331,0.136728,-0.044762,-0.071291,0.260330,-0.106180,0.234174,0.047275,0.005180,0.000786,0.049326,0.023017,0.084169,0.006052,0.074211,0.002162,0.004160,0.008190,0.010745,0.004626,0.040667,0.007295,0.014286,0.226941,0.036587,0.041951,0.054017,0.006160,0.010506,2.706769,0.579275,0.535624,0.308658,0.266455,0.215468,0.189053,0.208017,0.209761,0.173974,0.173089,0.096014,0.148495,0.006272,0.000662,0.050941,0.019042,0.034332,0.006064,0.035268,0.003438,0.006161,0.004328,0.008555,0.008677,0.010039,tengah_menyala
0.012863,0.014250,3.108344,0.111018,0.190287,0.082017,0.008683,0.024206,-26.527503,2.768929,-0.022669,0.688413,0.501234,0.471137,0.030944,-0.139745,0.000754,0.311218,-0.088204,0.199232,0.016874,0.003345,0.000644,0.043929,0.017303,0.118408,0.003139,0.056470,0.002712,0.002514,0.009304,0.010403,0.001646,0.043240,0.005912,0.009907,0.248250,0.034730,0.037294,0.067338,0.008732,0.011480,2.462189,0.507162,0.448868,0.344125,0.183012,0.252678,0.198571,0.259041,0.117475,0.232838,0.164203,0.176790,0.155039,0.003705,0.000622,0.047773,0.011751,0.034986,0.002428,0.032718,0.003600,0.002766,0.006235,0.007307,0.001886,0.007693,tengah_menyala
0.016334,0.019530,3.113180,0.120669,0.195764,0.121311,0.007662,0.022678,-27.521001,2.665474,0.205008,0.748423,0.333337,0.371770,0.002724,0.041910,0.182446,0.252009,0.031589,0.155891,0.023528,0.003895,0.001050,0.078225,0.007445,0.083377,0.002579,0.088386,0.002243,0.002299,0.008401,0.020625,0.001627,0.046520,0.005589,0.019523,0.237204,0.039810,0.044427,0.123146,0.006511,0.027364,3.337693,0.534087,0.536105,0.356914,0.181202,0.223426,0.180345,0.227178,0.165254,0.170661,0.173903,0.169549,0.146503,0.003657,0.001593,0.063193,0.010196,0.050795,0.002673,0.051574,0.004310,0.003796,0.004745,0.021434,0.001225,0.009684,tengah_menyala
0.014604,0.021421,3.106169,0.102506,0.180201,0.069622,0.009243,0.019328,-26.622251,2.762053,0.112247,0.825792,0.507778,0.424517,0.028273,-0.064731,0.003357,0.295312,-0.033207,0.212838,0.022547,0.004579,0.000589,0.054666,0.012210,0.111532,0.002817,0.064116,0.003499,0.002315,0.010198,0.011904,0.002109,0.045328,0.007336,0.016965,0.234909,0.033127,0.038545,0.049303,0.007863,0.010353,2.889150,0.502684,0.471726,0.408210,0.204249,0.253308,0.195560,0.220398,0.171308,0.180188,0.172047,0.171745,0.160890,0.005138,0.001118,0.063315,0.012867,0.048270,0.003418,0.033112,0.006701,0.005158,0.006248,0.013164,0.004018,0.010908,tengah_menyala
0.015527,0.019202,3.126925,0.116530,0.188253,0.117756,0.009314,0.023147,-27.482111,2.768513,0.146862,0.765861,0.394528,0.381518,0.023935,-0.038428,0.135245,0.198063,-0.001388,0.152626,-0.030933,0.005948,0.000728,0.072050,0.007860,0.086549,0.004161,0.088971,0.001910,0.002179,0.010629,0.013189,0.001948,0.047307,0.005281,0.018655,0.194850,0.039507,0.045817,0.101207,0.009848,0.026121,2.480376,0.503171,0.565984,0.273883,0.219578,0.233708,0.205506,0.215595,0.202374,0.243922,0.206686,0.136658,0.149455,0.008627,0.000613,0.059283,0.009536,0.051542,0.004434,0.050600,0.002384,0.003811,0.004441,0.008896,0.001472,0.010165,tengah_menyala
0.016331,0.036442,3.153602,0.115194,0.191566,0.085656,0.005279,0.020342,-25.949856,2.660770,0.203531,0.807749,0.439223,0.406799,-0.014034,-0.009665,0.136420,0.247295,0.008092,0.133497,-0.000657,0.004253,0.000446,0.070371,0.011960,0.113717,0.002194,0.061159,0.002108,0.001052,0.009575,0.011323,0.001215,0.048627,0.006042,0.019608,0.179469,0.034753,0.039215,0.052816,0.003818,0.010125,2.503803,0.466108,0.600692,0.343450,0.276399,0.224129,0.270587,0.215064,0.156793,0.206039,0.200670,0.170125,0.200386,0.004608,0.000546,0.053516,0.011295,0.038279,0.002391,0.034483,0.003704,0.000846,0.005406,0.006991,0.001224,0.009457,tengah_menyala
0.015339,0.034771,3.141092,0.108815,0.186283,0.073508,0.007766,0.020045,-25.703133,2.669790,0.114343,0.822683,0.409812,0.461532,0.056991,-0.042292,0.158377,0.327580,-0.037589,0.107055,-0.071345,0.004240,0.000659,0.064141,0.008502,0.113691,0.002359,0.060612,0.002746,0.001327,0.009640,0.012480,0.001980,0.046411,0.006242,0.018950,0.164398,0.027982,0.030157,0.043465,0.006972,0.008342,2.072613,0.532495,0.497262,0.285975,0.158849,0.196597,0.262128,0.144929,0.194955,0.215216,0.193626,0.204363,0.192332,0.006296,0.000826,0.047182,0.007112,0.039540,0.001852,0.032503,0.002914,0.001076,0.004071,0.011642,0.002477,0.008765,tengah_menyala
0.012984,0.032119,3.160852,0.102244,0.178608,0.072524,0.004688,0.019170,-25.371666,2.848672,-0.004788,0.686700,0.480857,0.496213,0.100145,-0.065226,0.141903,0.304118,-0.167435,0.213485,0.082335,0.004879,0.000575,0.041894,0.011397,0.138157,0.002689,0.051495,0.001540,0.001009,0.008700,0.011698,0.000997,0.046965,0.006000,0.018316,0.183180,0.030195,0.035864,0.050096,0.003459,0.012475,2.033261,0.411291,0.356132,0.355652,0.223723,0.139751,0.206059,0.160542,0.180942,0.118197,0.099302,0.112835,0.116297,0.003517,0.000823,0.035544,0.005297,0.038910,0.001835,0.034403,0.002407,0.001172,0.003237,0.004270,0.001148,0.007236,tengah_menyala
0.018342,0.027476,3.174101,0.119942,0.194601,0.109946,0.004896,0.021461,-26.135602,2.703421,0.157879,0.636643,0.474989,0.454531,0.059459,-0.046293,0.133256,0.233192,-0.069624,0.123374,0.035279,0.003504,0.000627,0.064333,0.006972,0.088660,0.004286,0.088245,0.003080,0.002150,0.012684,0.013046,0.002431,0.045254,0.007419,0.015634,0.152676,0.032824,0.034736,0.072223,0.003388,0.009227,2.349619,0.480088,0.524759,0.271469,0.236003,0.193619,0.220460,0.214976,0.152822,0.264928,0.178190,0.192719,0.142527,0.002218,0.000621,0.049636,0.006341,0.025618,0.005226,0.030391,0.003449,0.003401,0.008090,0.010058,0.002836,0.009902,tengah_menyala
0.017349,0.034005,3.145730,0.108322,0.184224,0.081389,0.006674,0.023344,-25.900648,2.765467,-0.082480,0.822438,0.484317,0.409687,0.120669,-0.024389,0.111919,0.300872,-0.104325,0.106518,0.001777,0.004861,0.000676,0.058735,0.005119,0.084295,0.004952,0.087864,0.002117,0.002905,0.013226,0.015015,0.002890,0.043882,0.009656,0.028562,0.158369,0.039247,0.041724,0.071949,0.004585,0.010895,2.941149,0.503152,0.375829,0.356460,0.202333,0.186014,0.183905,0.269966,0.160641,0.180602,0.174471,0.165013,0.145161,0.004875,0.000802,0.066081,0.004695,0.043352,0.004684,0.030772,0.002803,0.003496,0.011604,0.013868,0.002944,0.010929,tengah_menyala
0.014557,0.039934,3.141458,0.105953,0.183057,0.061863,0.007560,0.020364,-25.342861,2.790924,-0.121079,0.712674,0.498839,0.507382,0.203712,-0.000217,0.108668,0.314112,-0.105375,0.166689,0.024688,0.002510,0.000720,0.052207,0.006166,0.097039,0.003500,0.082932,0.002070,0.002676,0.011106,0.010996,0.002444,0.044992,0.005761,0.029439,0.234494,0.035789,0.041117,0.034534,0.005936,0.010008,2.657039,0.522082,0.381308,0.325742,0.208767,0.224135,0.179695,0.210100,0.097093,0.178368,0.180615,0.102395,0.127037,0.001060,0.000682,0.065525,0.005371,0.043483,0.003655,0.038371,0.003232,0.003651,0.008678,0.007395,0.002547,0.010567,tengah_menyala
