@RELATION svm5classmodel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {depan_mati,tengah_mati,depan_menyala,samping_mati}

@DATA
0.049577,0.011957,2.747488,0.149694,0.201082,0.498507,0.009891,0.080856,-29.051305,2.436623,0.407189,0.323686,0.153946,0.150860,-0.019644,0.040243,-0.017678,0.118248,-0.152602,0.106884,0.031644,0.030949,0.001839,0.070142,0.009473,0.032205,0.017342,0.025491,0.001297,0.005283,0.009829,0.031141,0.004219,0.027660,0.047823,0.014849,0.513242,0.070328,0.044627,0.588912,0.007676,0.088827,4.636393,1.179814,0.585125,0.314217,0.374049,0.251377,0.179830,0.244071,0.208294,0.201087,0.196441,0.119144,0.158395,0.029699,0.001741,0.058341,0.009585,0.036661,0.021462,0.014689,0.001786,0.004438,0.007124,0.027397,0.003422,0.014547,samping_mati
0.073128,0.010126,2.907333,0.163190,0.202533,0.482802,0.008099,0.092180,-30.717825,2.063549,-0.239433,0.254906,-0.153383,0.197332,0.059092,-0.031377,-0.018550,0.097717,-0.105269,0.084188,0.070740,0.015976,0.003994,0.027538,0.015505,0.042179,0.018607,0.030651,0.003061,0.005018,0.010207,0.021370,0.005389,0.021123,0.044315,0.013396,0.412147,0.059171,0.056079,0.350000,0.006322,0.065243,3.837714,0.817879,0.647386,0.435161,0.299912,0.282399,0.293377,0.208654,0.217967,0.207187,0.172491,0.146465,0.143052,0.019382,0.005389,0.032126,0.016692,0.034092,0.025506,0.028328,0.002908,0.004256,0.009951,0.019942,0.005160,0.009471,samping_mati
0.074115,0.007199,3.009963,0.205597,0.242238,0.548445,0.007403,0.079114,-33.514279,1.850932,-0.121421,0.323419,-0.053353,0.251153,0.102957,0.040304,0.102323,0.114282,-0.049113,-0.022986,0.073971,0.010794,0.004411,0.045144,0.011518,0.045623,0.009569,0.039818,0.001977,0.004870,0.015137,0.022193,0.005748,0.023378,0.025838,0.007524,0.251169,0.029528,0.032080,0.192340,0.005406,0.036817,2.369521,0.383687,0.411174,0.252409,0.194923,0.136741,0.166416,0.133884,0.143538,0.140459,0.120313,0.112941,0.106668,0.007956,0.003811,0.027465,0.008743,0.029773,0.006847,0.018164,0.001734,0.003307,0.007688,0.015253,0.005553,0.008449,samping_mati
0.070765,0.008785,2.935790,0.174646,0.212508,0.488614,0.010117,0.079997,-31.654140,2.192347,-0.069336,0.279758,-0.156749,0.184507,0.178600,0.086466,0.027457,0.106750,-0.106933,0.044246,0.029643,0.015145,0.005124,0.030310,0.021913,0.048083,0.014783,0.029741,0.002680,0.004796,0.010552,0.019527,0.004576,0.023736,0.037391,0.013043,0.342006,0.039066,0.047903,0.307701,0.011741,0.058272,3.178486,0.567911,0.596144,0.422838,0.277843,0.238578,0.291962,0.194125,0.255342,0.193016,0.180271,0.162370,0.166178,0.016209,0.005584,0.030963,0.025590,0.040063,0.018285,0.035940,0.003069,0.004040,0.006275,0.021173,0.004609,0.011228,samping_mati
0.067104,0.013234,2.987346,0.163462,0.201798,0.477682,0.010408,0.083158,-30.811577,2.177118,-0.279100,0.247351,-0.198870,0.154563,0.190939,0.024694,-0.011026,0.063942,-0.098359,0.042161,0.086148,0.014726,0.008152,0.028404,0.017026,0.046144,0.016234,0.028568,0.003182,0.004663,0.009485,0.015936,0.005392,0.022728,0.031642,0.014022,0.353994,0.042790,0.048984,0.288770,0.010374,0.056294,3.433233,0.676341,0.567388,0.354143,0.242285,0.240136,0.253302,0.245497,0.224115,0.189512,0.154408,0.137639,0.162528,0.017778,0.011386,0.035539,0.018815,0.042629,0.016265,0.030734,0.003945,0.004170,0.007723,0.015491,0.005982,0.011182,samping_mati
0.058476,0.014196,2.994799,0.148639,0.196998,0.449323,0.011209,0.083426,-29.760352,2.339291,0.080132,0.249482,-0.239303,0.085027,0.049516,0.025583,0.089701,0.061589,-0.026839,0.002460,0.013124,0.018750,0.003582,0.035142,0.026818,0.047064,0.012102,0.027258,0.002066,0.004926,0.012027,0.017177,0.006373,0.025867,0.032060,0.021873,0.286163,0.042139,0.043819,0.292292,0.010610,0.057914,3.451193,0.793464,0.571220,0.479347,0.226947,0.201607,0.259725,0.179852,0.207506,0.186306,0.148421,0.188915,0.178681,0.021443,0.003966,0.036817,0.036688,0.040876,0.013280,0.032453,0.001849,0.004039,0.011364,0.020241,0.006870,0.010031,samping_mati
0.052256,0.020419,2.960798,0.138155,0.186431,0.369432,0.011829,0.061451,-29.293614,2.394065,-0.024134,0.157257,-0.190789,0.159115,0.112690,0.057062,-0.023783,0.056465,-0.077534,0.049422,-0.006090,0.018643,0.003653,0.039436,0.018682,0.050674,0.022456,0.031006,0.002409,0.003457,0.007812,0.017641,0.007118,0.028285,0.029936,0.022722,0.415161,0.046237,0.048965,0.281167,0.006497,0.046340,3.714065,0.921798,0.641836,0.462648,0.239529,0.267424,0.341932,0.168449,0.213995,0.201042,0.198343,0.198245,0.158982,0.020830,0.004622,0.044987,0.029197,0.044490,0.028289,0.028698,0.002992,0.003814,0.007169,0.020480,0.007941,0.011538,samping_mati
0.060901,0.016265,2.922225,0.162092,0.201773,0.528769,0.008848,0.097346,-30.003546,2.263050,-0.061055,0.178182,-0.126120,0.197915,0.097830,0.029557,0.010678,0.104639,-0.043794,0.005624,0.034244,0.015982,0.004171,0.034631,0.025198,0.038689,0.020617,0.030440,0.002044,0.004691,0.008906,0.019022,0.006075,0.024312,0.035173,0.024341,0.469188,0.054472,0.057585,0.394239,0.004323,0.073483,3.814921,0.741042,0.642738,0.355064,0.247746,0.247566,0.256746,0.204535,0.212738,0.191317,0.168139,0.211864,0.141213,0.016872,0.004467,0.042154,0.035023,0.031752,0.028373,0.031859,0.002184,0.005446,0.005986,0.016589,0.006312,0.010216,samping_mati
0.082178,0.011477,2.976541,0.166915,0.194528,0.516588,0.011380,0.100568,-30.399615,1.905089,-0.033845,0.154285,-0.231770,0.121509,0.009616,0.083335,0.041063,0.034145,-0.114659,0.125963,-0.066813,0.016418,0.004113,0.026768,0.018802,0.038417,0.027645,0.023841,0.002023,0.003984,0.007177,0.012757,0.011971,0.024581,0.056015,0.010236,0.343422,0.050771,0.046903,0.439143,0.012114,0.095444,2.920385,0.536771,0.605092,0.374483,0.331125,0.255955,0.354169,0.228972,0.276618,0.252743,0.192188,0.213146,0.166806,0.017981,0.005390,0.035876,0.032089,0.034648,0.043456,0.024272,0.002726,0.004532,0.006834,0.015424,0.015068,0.014037,samping_mati
0.061332,0.013981,2.983803,0.154233,0.195138,0.427166,0.010220,0.081246,-29.844700,2.200355,-0.064136,0.144613,-0.213217,0.101026,0.022644,0.007993,0.051616,0.130505,-0.027376,0.130644,-0.070073,0.017654,0.006947,0.026732,0.023511,0.036987,0.019547,0.026970,0.002583,0.006228,0.012025,0.023037,0.007802,0.023181,0.045912,0.019383,0.303837,0.066287,0.062210,0.375613,0.008213,0.066517,4.873892,0.806390,0.581739,0.417097,0.388286,0.289461,0.369937,0.249036,0.257449,0.199751,0.194103,0.155819,0.171472,0.021695,0.009680,0.028960,0.034805,0.042038,0.024566,0.029340,0.003309,0.006356,0.012228,0.031089,0.008779,0.014091,samping_mati
0.069782,0.010891,3.079524,0.196145,0.237954,0.526305,0.008010,0.079189,-32.756269,2.044027,-0.053792,0.246591,-0.189480,0.132620,0.076359,0.016287,0.023491,0.104598,-0.033394,0.062729,0.092393,0.017190,0.003066,0.033185,0.019509,0.041003,0.014255,0.032089,0.002301,0.006248,0.011992,0.021495,0.005139,0.020464,0.024941,0.011970,0.161461,0.028992,0.019479,0.270529,0.007872,0.049413,2.127317,0.384192,0.469588,0.251150,0.200112,0.155073,0.198322,0.190681,0.173803,0.128454,0.163911,0.154171,0.140962,0.015081,0.002566,0.023798,0.017909,0.027647,0.016823,0.020416,0.001804,0.003656,0.008923,0.018587,0.004730,0.007448,samping_mati
0.044518,0.017776,2.956122,0.136009,0.190430,0.293842,0.014328,0.055218,-29.299784,2.415799,-0.114092,0.251399,-0.196096,0.198192,0.113911,0.007168,0.010920,0.040798,-0.079431,0.063528,0.042190,0.018009,0.003551,0.037528,0.028235,0.047057,0.017786,0.029922,0.002644,0.005321,0.013415,0.017511,0.005700,0.026447,0.025872,0.022086,0.367741,0.041462,0.045990,0.263218,0.012815,0.047117,3.727004,0.721075,0.671341,0.376351,0.302172,0.291957,0.270180,0.238568,0.228038,0.195076,0.225817,0.156813,0.171550,0.019846,0.004175,0.044513,0.034792,0.041769,0.027164,0.029587,0.004380,0.006005,0.013096,0.019345,0.005542,0.013360,samping_mati
0.076354,0.007718,2.909866,0.178567,0.226468,0.561428,0.007647,0.091682,-31.020626,2.005460,0.060526,0.270840,-0.079037,0.168011,0.078618,0.042295,0.035857,0.188040,0.061308,0.081785,0.039388,0.013336,0.003495,0.047554,0.012909,0.039587,0.012183,0.029086,0.003706,0.009320,0.009336,0.022994,0.004783,0.022634,0.045743,0.011122,0.384805,0.039806,0.021707,0.401015,0.004059,0.070178,2.572236,0.697483,0.492917,0.314404,0.226606,0.193443,0.176498,0.175970,0.164713,0.187797,0.159627,0.117856,0.114321,0.011676,0.002675,0.034034,0.012962,0.020987,0.016123,0.022778,0.005038,0.007805,0.005506,0.017695,0.007661,0.010158,samping_mati
0.049319,0.016266,2.653942,0.149995,0.189897,0.428192,0.013488,0.087317,-29.068415,2.452931,0.271942,0.184187,-0.196141,0.040268,0.028108,0.071387,0.048666,0.109279,-0.110311,0.016228,0.013508,0.016627,0.004042,0.033495,0.016186,0.047828,0.026349,0.031217,0.001872,0.004147,0.010472,0.022053,0.006151,0.024780,0.030994,0.023448,0.701305,0.069118,0.059270,0.432915,0.012206,0.084949,4.303664,0.727036,0.666430,0.434237,0.321450,0.239508,0.325311,0.175226,0.202593,0.202961,0.256398,0.199650,0.117704,0.017152,0.006531,0.034183,0.018834,0.044297,0.032322,0.021804,0.003240,0.003723,0.009021,0.018056,0.006367,0.011347,samping_mati
0.041669,0.020182,2.850347,0.131265,0.186794,0.270410,0.014626,0.061596,-28.835358,2.767361,0.280021,0.372506,-0.066061,0.190756,-0.013381,0.055750,-0.005812,0.084166,-0.007529,0.066739,-0.023287,0.014024,0.001905,0.033561,0.018894,0.055975,0.015415,0.050665,0.001834,0.004171,0.015250,0.025674,0.004706,0.027573,0.032098,0.024139,0.408920,0.056536,0.060644,0.339920,0.010665,0.067865,4.207434,0.815012,0.694817,0.404282,0.368097,0.212990,0.288641,0.193194,0.186474,0.215577,0.190576,0.176977,0.136347,0.018352,0.001911,0.030311,0.018846,0.047670,0.023319,0.043495,0.002238,0.006368,0.013600,0.019346,0.004497,0.011599,samping_mati
0.045709,0.019874,2.875023,0.137664,0.197272,0.279005,0.014034,0.061116,-28.617798,2.586817,-0.005923,0.291987,-0.169884,0.195875,0.009180,0.144512,-0.002793,0.049696,-0.052494,0.026101,0.075260,0.014809,0.003438,0.033915,0.021183,0.049129,0.020147,0.037091,0.002766,0.004923,0.009586,0.020853,0.006820,0.025915,0.041392,0.022829,0.441988,0.057730,0.056373,0.334306,0.009138,0.060226,4.337883,0.789791,0.780902,0.371445,0.309115,0.232440,0.312295,0.217129,0.172381,0.221044,0.165191,0.146120,0.162113,0.016030,0.003547,0.028325,0.030972,0.037099,0.030072,0.042457,0.005402,0.005768,0.008371,0.025378,0.010998,0.011957,samping_mati
0.050737,0.018482,2.710729,0.134884,0.193978,0.303431,0.010154,0.060698,-29.114333,2.700718,-0.051546,0.338752,-0.079814,0.257850,0.094092,0.093422,-0.015564,0.108093,-0.098733,0.061757,0.039021,0.014402,0.003010,0.037857,0.016784,0.045252,0.015463,0.040523,0.004373,0.006155,0.012890,0.021862,0.004907,0.023203,0.024487,0.019550,0.727093,0.036648,0.041719,0.268547,0.006121,0.045842,2.673587,0.641800,0.891545,0.439197,0.317885,0.258593,0.278490,0.236248,0.242294,0.174835,0.161909,0.140159,0.166165,0.013731,0.003157,0.036530,0.019345,0.030398,0.024292,0.031354,0.007326,0.007007,0.009161,0.017996,0.004664,0.010572,samping_mati
0.048378,0.020231,2.873880,0.147050,0.207286,0.314615,0.010133,0.059158,-29.366952,2.603681,-0.054643,0.281541,-0.099083,0.047730,0.034984,-0.011777,-0.152859,0.082632,-0.094424,0.027161,0.079230,0.013608,0.004119,0.028333,0.016614,0.049637,0.041145,0.035161,0.003571,0.006376,0.011569,0.016474,0.004373,0.026265,0.027080,0.017171,0.418232,0.034829,0.037981,0.300452,0.005179,0.048917,2.650274,0.537512,0.589405,0.325241,0.222885,0.283975,0.335870,0.244223,0.216279,0.187588,0.168740,0.133443,0.119449,0.010956,0.004926,0.026296,0.019381,0.034676,0.053088,0.028513,0.005041,0.007111,0.011444,0.012173,0.004404,0.011127,samping_mati
0.061692,0.015790,2.850950,0.164865,0.208024,0.505415,0.013216,0.082577,-31.044378,2.390738,0.112482,0.267002,-0.048156,0.085569,0.008649,0.080336,-0.043171,0.118103,-0.102794,0.048651,-0.013555,0.012803,0.003605,0.028160,0.013130,0.051375,0.019425,0.038535,0.003952,0.005477,0.011712,0.017442,0.003863,0.024029,0.037191,0.015941,0.631855,0.037264,0.042673,0.451204,0.021594,0.081816,2.807682,0.566915,0.764173,0.358256,0.265894,0.236642,0.268693,0.204605,0.248949,0.156210,0.173476,0.151479,0.114771,0.012087,0.003714,0.032872,0.013241,0.045271,0.026081,0.033762,0.006024,0.006990,0.008857,0.012938,0.003533,0.011331,samping_mati
0.052371,0.017460,2.808854,0.145274,0.199288,0.323975,0.010451,0.061791,-29.944710,2.540890,0.000643,0.270183,-0.156422,0.096274,0.102261,0.148964,-0.026826,0.096100,-0.060254,0.004539,0.013035,0.015565,0.004780,0.036033,0.016713,0.050128,0.017614,0.036456,0.002529,0.004112,0.012800,0.018564,0.004809,0.024970,0.033649,0.024029,0.471989,0.047583,0.053994,0.341121,0.007505,0.055852,3.807434,0.679983,0.697751,0.418978,0.234330,0.239773,0.278508,0.270752,0.221044,0.182084,0.163726,0.139954,0.143413,0.016422,0.005006,0.035685,0.019667,0.038112,0.025881,0.027018,0.003923,0.004408,0.011582,0.017841,0.004696,0.010907,samping_mati
0.046782,0.023415,2.865392,0.135150,0.195330,0.308491,0.010788,0.062455,-28.652965,2.724268,0.093811,0.251541,-0.207522,0.138451,0.084945,0.074830,0.038753,0.033040,-0.002742,-0.003720,-0.015518,0.016574,0.004356,0.023672,0.021883,0.056119,0.014035,0.036828,0.002122,0.006480,0.013725,0.018715,0.007597,0.022894,0.035934,0.028381,0.440148,0.047042,0.045651,0.372701,0.012530,0.064597,3.593928,0.799830,0.668420,0.414563,0.240088,0.235301,0.295346,0.172762,0.159925,0.177949,0.171851,0.163228,0.120917,0.017936,0.004390,0.023316,0.027338,0.037177,0.017971,0.029075,0.002757,0.007746,0.010262,0.018038,0.008231,0.009986,samping_mati
0.052684,0.017696,2.905021,0.151025,0.203036,0.390075,0.010169,0.064356,-30.636607,2.608117,0.069570,0.284551,-0.041980,0.156609,0.067834,0.067736,-0.027055,0.055348,0.027466,0.073666,0.033168,0.013760,0.003693,0.035878,0.019504,0.048072,0.016039,0.038601,0.002650,0.006167,0.012242,0.019200,0.007204,0.021542,0.024031,0.017531,0.364605,0.034372,0.044588,0.279524,0.007413,0.047003,3.245458,0.646293,0.703160,0.346212,0.229468,0.235373,0.296763,0.173319,0.171714,0.170847,0.137930,0.138231,0.172266,0.011548,0.003147,0.028878,0.022342,0.024644,0.019656,0.028197,0.003014,0.005513,0.007889,0.012148,0.011559,0.007710,samping_mati
0.055210,0.006315,2.662163,0.161085,0.222003,0.323846,0.009454,0.055288,-30.538460,2.645644,0.332659,0.337658,0.182553,0.109183,-0.020145,-0.092448,-0.141556,0.038823,0.011615,0.145384,0.009926,0.019091,0.003100,0.070888,0.011514,0.029313,0.012725,0.034053,0.003441,0.013724,0.016641,0.032662,0.002599,0.025747,0.039547,0.010510,0.688173,0.059098,0.042789,0.343895,0.006864,0.068482,3.452519,0.776570,0.708648,0.356760,0.262197,0.267539,0.206979,0.251029,0.211224,0.191637,0.260006,0.196899,0.169564,0.020305,0.003661,0.058294,0.009105,0.019320,0.010997,0.017536,0.005764,0.011452,0.011508,0.028123,0.003534,0.013112,samping_mati
0.048359,0.005624,2.880253,0.162899,0.222668,0.262065,0.007994,0.045206,-31.359374,2.442168,-0.024009,0.391115,0.072448,0.139580,-0.228831,-0.248599,-0.174764,0.051667,-0.072110,0.053289,-0.047409,0.037297,0.002490,0.036086,0.025262,0.045115,0.006244,0.039379,0.002317,0.009563,0.011267,0.024546,0.005810,0.027848,0.027823,0.008757,0.314366,0.041332,0.034736,0.215322,0.005272,0.041682,2.846492,0.436954,0.521553,0.323116,0.186330,0.188877,0.210719,0.243997,0.165612,0.124241,0.121058,0.118750,0.119925,0.041436,0.001820,0.021071,0.007946,0.019405,0.006669,0.025202,0.004460,0.002142,0.007451,0.018748,0.005049,0.008940,samping_mati
0.063778,0.007264,2.817838,0.186076,0.231291,0.478354,0.005647,0.077964,-32.050593,2.170645,0.220597,0.279261,0.018884,0.124825,0.020167,-0.058206,-0.047778,-0.011421,-0.130434,0.037567,0.000155,0.027417,0.003479,0.051317,0.011154,0.037992,0.012753,0.034765,0.002569,0.005296,0.012337,0.031956,0.004634,0.025390,0.032447,0.013333,0.541801,0.045466,0.037366,0.302191,0.003377,0.057347,3.225152,0.561307,0.529857,0.374322,0.243218,0.229532,0.195809,0.217695,0.232587,0.198184,0.146456,0.158096,0.181257,0.032436,0.003648,0.027118,0.010933,0.028318,0.014952,0.022137,0.003532,0.003907,0.010266,0.029158,0.006007,0.008755,samping_mati
0.052279,0.007392,2.894327,0.157058,0.212839,0.334197,0.008896,0.053358,-31.498549,2.338768,0.033790,0.424531,0.066113,0.073928,0.020577,0.046396,0.006243,0.121606,-0.062317,0.001707,-0.033212,0.045563,0.003080,0.043613,0.009430,0.032925,0.006364,0.025978,0.002441,0.004384,0.015406,0.031767,0.006248,0.025102,0.031569,0.011550,0.358542,0.045832,0.038152,0.266028,0.006456,0.043293,2.638229,0.579515,0.681635,0.332963,0.296134,0.237023,0.258578,0.217990,0.146843,0.163300,0.152153,0.154383,0.171718,0.050011,0.003222,0.025588,0.008381,0.017996,0.005252,0.013393,0.002369,0.003519,0.012715,0.029367,0.008209,0.009271,samping_mati
0.070501,0.005802,2.892811,0.187116,0.228655,0.510693,0.007131,0.077380,-32.565513,2.004339,0.126973,0.260075,-0.014196,0.082751,0.031817,0.025319,-0.001961,0.121490,0.029256,-0.013446,-0.127920,0.039473,0.002817,0.036033,0.010791,0.028003,0.008460,0.036017,0.002381,0.006465,0.014677,0.029268,0.008446,0.022841,0.038589,0.009934,0.377131,0.061757,0.047662,0.364942,0.006278,0.061000,3.707984,0.648576,0.608724,0.323142,0.265965,0.244939,0.206114,0.248509,0.147153,0.260599,0.208160,0.129909,0.131651,0.041333,0.001807,0.017767,0.012432,0.020851,0.006800,0.027935,0.003086,0.007969,0.017773,0.023453,0.008787,0.009396,samping_mati
0.062908,0.011325,2.965142,0.175615,0.225499,0.440083,0.007394,0.069177,-31.101589,2.107795,0.164820,0.350783,0.055760,0.180887,0.069769,0.019256,0.063512,0.148314,0.019726,0.015279,-0.061620,0.036441,0.004435,0.043606,0.008240,0.027961,0.006502,0.029574,0.010697,0.005365,0.016135,0.024757,0.005856,0.021436,0.033705,0.018554,0.303198,0.047885,0.040613,0.266944,0.005336,0.045422,3.287256,0.631031,0.584680,0.365840,0.231814,0.285354,0.254578,0.237410,0.218427,0.225925,0.214456,0.165602,0.157391,0.036458,0.003732,0.029600,0.007559,0.022248,0.005503,0.018126,0.005445,0.004427,0.013730,0.017753,0.006130,0.009672,samping_mati
0.054681,0.006458,3.015220,0.172345,0.224260,0.386193,0.007151,0.060738,-31.930837,2.212007,-0.109252,0.309524,0.058066,0.289148,0.120442,-0.041937,-0.054872,-0.007264,-0.153200,-0.010490,-0.042395,0.030427,0.001860,0.043562,0.016792,0.037611,0.006134,0.027576,0.002629,0.012307,0.013264,0.025127,0.005042,0.023952,0.028499,0.009378,0.230023,0.046888,0.041776,0.273489,0.004526,0.049829,3.208419,0.494006,0.564012,0.289963,0.194715,0.184405,0.232479,0.198939,0.192585,0.168359,0.171361,0.152344,0.165186,0.032027,0.002256,0.023104,0.009268,0.024596,0.005200,0.025439,0.002635,0.010652,0.012229,0.026327,0.004418,0.008584,samping_mati
0.072406,0.007915,2.997508,0.180404,0.220440,0.574184,0.007462,0.083227,-31.828238,2.007686,0.032146,0.173929,0.092634,0.062987,0.029303,-0.006834,-0.039291,0.180359,0.000145,0.082458,-0.122559,0.038498,0.004892,0.034193,0.010560,0.023288,0.015957,0.026099,0.002499,0.010300,0.012605,0.036677,0.006224,0.024659,0.039733,0.012760,0.295152,0.052678,0.042309,0.361911,0.005468,0.055143,3.165061,0.641183,0.573187,0.315930,0.253227,0.183175,0.253024,0.251877,0.146907,0.151579,0.220627,0.174762,0.144659,0.047092,0.004441,0.024250,0.009805,0.019941,0.013912,0.029007,0.001875,0.013820,0.014565,0.023101,0.006087,0.011462,samping_mati
0.052011,0.004312,2.914990,0.165682,0.222435,0.332885,0.007528,0.053927,-31.712386,2.315674,0.159793,0.347402,0.046733,0.220441,0.099414,-0.007703,-0.066844,0.062742,0.009002,0.098461,0.035219,0.036800,0.001853,0.046863,0.007202,0.030178,0.013507,0.049794,0.001866,0.005751,0.012604,0.041337,0.004838,0.030569,0.038378,0.006765,0.329072,0.057682,0.051208,0.328475,0.005862,0.053405,3.405502,0.745795,0.612763,0.330394,0.242885,0.192188,0.231453,0.220342,0.134176,0.154654,0.168665,0.140734,0.139844,0.031475,0.001466,0.031516,0.006544,0.027524,0.014702,0.031600,0.001778,0.006069,0.013738,0.036547,0.005257,0.012688,samping_mati
0.067778,0.005608,3.000878,0.184701,0.224336,0.539065,0.006072,0.080959,-32.335575,2.037425,0.155190,0.251818,0.042885,0.234713,0.078045,0.028705,-0.045066,0.119523,-0.082032,0.032303,-0.113945,0.037247,0.002281,0.033794,0.010483,0.037927,0.004658,0.033265,0.003212,0.006516,0.012816,0.023730,0.005723,0.024006,0.036705,0.008177,0.257828,0.052213,0.043273,0.311478,0.005052,0.049036,3.014079,0.624424,0.599712,0.332769,0.209116,0.254049,0.233873,0.259001,0.159274,0.168554,0.188404,0.150588,0.143402,0.038957,0.001396,0.021541,0.006221,0.018171,0.003211,0.026655,0.003437,0.005430,0.011946,0.019460,0.007095,0.009607,samping_mati
0.053025,0.005998,2.892770,0.162429,0.220331,0.331838,0.009314,0.056841,-31.252736,2.226220,-0.006606,0.313877,0.135977,0.170938,-0.026546,-0.031167,0.006486,0.181142,-0.148244,-0.071550,-0.042616,0.039711,0.002242,0.038481,0.013800,0.032088,0.005776,0.039493,0.004526,0.005831,0.012796,0.031645,0.006935,0.025317,0.031711,0.009278,0.379101,0.045402,0.037600,0.289805,0.007113,0.050125,3.187879,0.653901,0.679954,0.413044,0.310380,0.237261,0.249791,0.262821,0.220590,0.198816,0.156766,0.176598,0.189643,0.043747,0.002204,0.028812,0.014146,0.027012,0.004188,0.035417,0.004866,0.004906,0.012277,0.025888,0.008347,0.013233,samping_mati
